"","from","to","weight"
"345","vir_ASV_32","ASV_1199",0.0135870198564429
"346","vir_ASV_33","ASV_80",-0.0221258571112646
"347","vir_ASV_33","ASV_109",0.0632059419844179
"348","vir_ASV_33","ASV_134",-0.00157651619096608
"349","vir_ASV_33","ASV_162",0.0648514295799303
"350","vir_ASV_33","ASV_300",0.00735969027044076
"351","vir_ASV_33","ASV_376",0.00967830635092798
"352","vir_ASV_33","ASV_395",-0.0580701951300825
"353","vir_ASV_33","ASV_401",-0.0251010013747313
"354","vir_ASV_33","ASV_415",0.0833996812940367
"355","vir_ASV_33","ASV_427",0.0328043282076997
"356","vir_ASV_33","ASV_457",-0.0345524263607038
"357","vir_ASV_33","ASV_478",0.00663233424172177
"358","vir_ASV_33","ASV_512",0.0021836746411448
"359","vir_ASV_33","ASV_674",-0.000591027440492664
"360","vir_ASV_33","ASV_687",0.0250665406284617
"361","vir_ASV_33","ASV_1074",0.0490612846607837
"362","vir_ASV_33","ASV_1392",-0.0253439712566288
"363","vir_ASV_34","ASV_67",-0.00321899462123207
"364","vir_ASV_34","ASV_73",0.0447786046151803
"365","vir_ASV_34","ASV_141",-0.0489568170773098
"366","vir_ASV_34","ASV_184",0.0152509493380982
"367","vir_ASV_34","ASV_236",-0.013253944205222
"368","vir_ASV_34","ASV_240",0.00599299107361911
"369","vir_ASV_34","ASV_270",-0.0010047462367847
"370","vir_ASV_34","ASV_310",-0.0611662774825476
"371","vir_ASV_35","ASV_19",0.0438738618632362
"372","vir_ASV_35","ASV_59",0.000893888302038931
"373","vir_ASV_35","ASV_325",0.0757675504027894
"374","vir_ASV_35","ASV_372",0.0629537964848738
"375","vir_ASV_35","ASV_383",0.041305737917869
"376","vir_ASV_35","ASV_464",-0.0404534361344284
"377","vir_ASV_35","ASV_629",0.0240893870204687
"378","vir_ASV_35","ASV_935",0.024642498020559
"379","vir_ASV_36","ASV_172",0.045936103160236
"380","vir_ASV_36","ASV_282",-0.00798895727979163
"381","vir_ASV_36","ASV_327",-0.0924604646394549
"382","vir_ASV_36","ASV_372",-0.0283552548926724
"383","vir_ASV_36","ASV_388",-0.0326776130860696
"384","vir_ASV_36","ASV_456",0.0160900677018107
"385","vir_ASV_36","ASV_617",0.0379036649346641
"386","vir_ASV_37","ASV_73",0.0332598679754882
"387","vir_ASV_37","ASV_184",0.00710833363581412
"388","vir_ASV_37","ASV_240",0.021445438711157
"389","vir_ASV_37","ASV_330",-0.0174600386282246
"390","vir_ASV_37","ASV_369",0.0179317615530734
"391","vir_ASV_37","ASV_451",0.0173177323427844
"392","vir_ASV_37","ASV_668",-0.0118890520059249
"393","vir_ASV_38","ASV_272",0.00260335030552553
"394","vir_ASV_38","ASV_719",0.0726054681033932
"395","vir_ASV_38","ASV_968",0.139729442006412
"396","vir_ASV_39","ASV_6",0.00968523938295038
"397","vir_ASV_39","ASV_48",0.0500049371155524
"398","vir_ASV_39","ASV_76",0.0020853508547436
"399","vir_ASV_39","ASV_104",0.0143743195190477
"400","vir_ASV_39","ASV_173",0.0277401055149983
"401","vir_ASV_39","ASV_553",-0.00429171890761285
"402","vir_ASV_39","ASV_695",-0.0165673062338085
"403","vir_ASV_39","ASV_749",-0.00399427427257293
"404","vir_ASV_39","ASV_1474",-0.00811323816618156
"405","vir_ASV_39","ASV_1709",-0.0227079342348351
"406","vir_ASV_39","ASV_1741",-0.0534607913901803
"407","vir_ASV_40","ASV_12",0.00138431326919142
"408","vir_ASV_40","ASV_895",-0.000239250270644448
"409","vir_ASV_41","ASV_62",0.00657028611797489
"410","vir_ASV_41","ASV_91",0.0319798594148095
"411","vir_ASV_41","ASV_128",-0.103919031530451
"412","vir_ASV_41","ASV_291",0.0721667659757267
"413","vir_ASV_41","ASV_299",0.000333325424472231
"414","vir_ASV_41","ASV_409",-0.0206370531957676
"415","vir_ASV_41","ASV_483",-0.00659037896582468
"416","vir_ASV_41","ASV_491",-0.0821899711940401
"417","vir_ASV_41","ASV_501",0.0445211841668705
"418","vir_ASV_41","ASV_608",-0.00882279530395819
"419","vir_ASV_41","ASV_658",-0.0602773443454037
"420","vir_ASV_41","ASV_698",0.038005622840611
"421","vir_ASV_41","ASV_714",-0.00180133932180945
"422","vir_ASV_41","ASV_742",0.0170252506837455
"423","vir_ASV_41","ASV_987",0.102344571313496
"424","vir_ASV_41","ASV_1263",-0.0169584010540995
"425","vir_ASV_41","ASV_1363",0.00951589391475374
"426","vir_ASV_42","ASV_3",-0.0427201115192294
"427","vir_ASV_42","ASV_884",0.0329710936444887
"428","vir_ASV_42","ASV_1769",0.025659071711077
"429","vir_ASV_43","ASV_240",0.00852479356859431
"430","vir_ASV_43","ASV_265",0.000980560368847111
"431","vir_ASV_43","ASV_423",0.125760605678386
"432","vir_ASV_43","ASV_502",0.0219285024994528
"433","vir_ASV_43","ASV_828",0.00466882043268999
"434","vir_ASV_43","ASV_898",0.0201570692956
"435","vir_ASV_43","ASV_946",0.0357766829428438
"436","vir_ASV_43","ASV_1445",-0.00836990657865955
"437","vir_ASV_44","ASV_66",0.0644429209403934
"438","vir_ASV_44","ASV_136",0.0337967100818722
"439","vir_ASV_44","ASV_215",0.00855410544719756
"440","vir_ASV_44","ASV_275",0.0736057362436058
"441","vir_ASV_44","ASV_351",-0.0277430685460816
"442","vir_ASV_44","ASV_514",0.0121004214337661
"443","vir_ASV_44","ASV_537",0.00674696081139078
"444","vir_ASV_44","ASV_636",0.0311071321474558
"445","vir_ASV_44","ASV_676",0.00787889951512225
"446","vir_ASV_44","ASV_1212",0.0233351557740518
"447","vir_ASV_45","ASV_62",0.00483232222587687
"448","vir_ASV_45","ASV_263",0.068726292588517
"449","vir_ASV_45","ASV_309",0.00982407712119446
"450","vir_ASV_45","ASV_371",0.0187021175528157
"451","vir_ASV_46","ASV_182",-0.00182291006716878
"452","vir_ASV_46","ASV_248",-0.00800054074470249
"453","vir_ASV_46","ASV_257",0.0632472378205571
"454","vir_ASV_46","ASV_276",0.0116948581539279
"455","vir_ASV_46","ASV_287",-0.0396372179374914
"456","vir_ASV_46","ASV_293",0.0828361043499885
"457","vir_ASV_46","ASV_313",0.0582543994162867
"458","vir_ASV_46","ASV_322",0.0187917360705374
"459","vir_ASV_46","ASV_403",-0.0551689421642239
"460","vir_ASV_46","ASV_479",0.00136304267673054
"461","vir_ASV_46","ASV_634",0.0759820225515702
"462","vir_ASV_46","ASV_642",-0.0262928300110756
