"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Qualité des Données","Temp max.(°C)","Temp max. Indicateur","Temp min.(°C)","Temp min. Indicateur","Temp moy.(°C)","Temp moy. Indicateur","DJC (°C)","DJC Indicateur","DJR (°C)","DJR Indicateur","Pluie tot. (mm)","Pluie tot. Indicateur","Neige tot. (cm)","Neige tot. Indicateur","Précip. tot. (mm)","Précip. tot. Indicateur","Neige au sol (cm)","Neige au sol Indicateur","Dir. raf. max. (10s deg)","Dir. raf. max. Indicateur","Vit. raf. max. (km/h)","Vit. raf. max. Indicateur"
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-11","2009","11","11","","8,8","","-3,1","","2,9","","15,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-12","2009","11","12","","9,2","","-5,5","","1,9","","16,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-13","2009","11","13","","13,1","","-5,2","","4,0","","14,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-14","2009","11","14","","11,4","","-0,2","","5,6","","12,4","","0,0","","","M","","M","28,3","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-15","2009","11","15","","14,0","","8,9","","11,5","","6,5","","0,0","","","M","","M","2,2","","","","27","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-16","2009","11","16","","8,9","","-1,2","","3,9","","14,1","","0,0","","","M","","M","0,0","","","","29","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-17","2009","11","17","","4,5","","-4,7","","-0,1","","18,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-18","2009","11","18","","11,3","","-5,7","","2,8","","15,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-19","2009","11","19","","13,9","","-3,4","","5,3","","12,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-20","2009","11","20","","11,9","","6,4","","9,2","","8,8","","0,0","","","M","","M","24,6","","","","25","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-21","2009","11","21","","8,7","","3,6","","6,2","","11,8","","0,0","","","M","","M","0,0","","","","28","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-22","2009","11","22","","6,5","","-1,9","","2,3","","15,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-23","2009","11","23","","9,5","","-2,6","","3,5","","14,5","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-24","2009","11","24","","12,7","","1,0","","6,9","","11,1","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-25","2009","11","25","","12,3","","-0,4","","6,0","","12,0","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-26","2009","11","26","","11,2","","6,9","","9,1","","8,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-27","2009","11","27","","7,4","","1,4","","4,4","","13,6","","0,0","","","M","","M","23,8","","","","34","","54",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-28","2009","11","28","","4,5","","1,5","","3,0","","15,0","","0,0","","","M","","M","9,4","","","","32","","50",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-29","2009","11","29","","4,8","","1,2","","3,0","","15,0","","0,0","","","M","","M","1,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-11-30","2009","11","30","","3,6","","-1,7","","1,0","","17,0","","0,0","","","M","","M","9,2","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-01","2009","12","01","","1,5","","-4,2","","-1,4","","19,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-02","2009","12","02","","9,6","","-1,5","","4,1","","13,9","","0,0","","","M","","M","1,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-03","2009","12","03","","10,9","","4,5","","7,7","","10,3","","0,0","","","M","","M","21,8","","","","26","","43",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-04","2009","12","04","","7,1","","-0,2","","3,5","","14,5","","0,0","","","M","","M","0,0","","","","26","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-05","2009","12","05","","1,9","","-2,4","","-0,3","","18,3","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-06","2009","12","06","","1,6","","-3,1","","-0,8","","18,8","","0,0","","","M","","M","0,0","","","","27","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-07","2009","12","07","","0,1","","-3,2","","-1,6","","19,6","","0,0","","","M","","M","3,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-08","2009","12","08","","-2,3","","-9,8","","-6,1","","24,1","","0,0","","","M","","M","1,0","","","","28","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-09","2009","12","09","","2,9","","-8,2","","-2,7","","20,7","","0,0","","","M","","M","8,4","","","","13","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-10","2009","12","10","","3,0","","-5,4","","-1,2","","19,2","","0,0","","","M","","M","2,6","","","","26","","56",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-11","2009","12","11","","-5,4","","-9,3","","-7,4","","25,4","","0,0","","","M","","M","0,0","","","","27","","54",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-12","2009","12","12","","-3,4","","-11,1","","-7,3","","25,3","","0,0","","","M","","M","0,0","","","","27","","41",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-13","2009","12","13","","2,9","","-6,4","","-1,8","","19,8","","0,0","","","M","","M","11,2","","","","16","","44",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-14","2009","12","14","","0,9","","-1,9","","-0,5","","18,5","","0,0","","","M","","M","1,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-15","2009","12","15","","1,8","","-6,9","","-2,6","","20,6","","0,0","","","M","","M","3,8","","","","24","","35",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-16","2009","12","16","","-6,9","","-16,2","","-11,6","","29,6","","0,0","","","M","","M","0,0","","","","27","","33",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-17","2009","12","17","","-16,2","","-21,5","","-18,9","","36,9","","0,0","","","M","","M","1,0","","","","28","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-18","2009","12","18","","-11,6","","-21,7","","-16,7","","34,7","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-19","2009","12","19","","-9,0","","-22,7","","-15,9","","33,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-20","2009","12","20","","-11,8","","-14,6","","-13,2","","31,2","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-21","2009","12","21","","-7,8","","-12,6","","-10,2","","28,2","","0,0","","","M","","M","0,0","","","","26","","39",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-22","2009","12","22","","-10,9","","-14,3","","-12,6","","30,6","","0,0","","","M","","M","1,4","","","","27","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-23","2009","12","23","","-8,3","","-12,8","","-10,6","","28,6","","0,0","","","M","","M","4,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-24","2009","12","24","","-2,6","","-8,4","","-5,5","","23,5","","0,0","","","M","","M","1,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-25","2009","12","25","","-1,6","","-4,2","","-2,9","","20,9","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-26","2009","12","26","","3,7","","-2,8","","0,5","","17,5","","0,0","","","M","","M","3,4","","","","17","","37",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-27","2009","12","27","","5,3","","-2,4","","1,5","","16,5","","0,0","","","M","","M","22,6","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-28","2009","12","28","","0,6","","-3,6","","-1,5","","19,5","","0,0","","","M","","M","8,2","","","","29","","32",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-29","2009","12","29","","-3,6","","-17,7","","-10,7","","28,7","","0,0","","","M","","M","2,8","","","","26","","56",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-30","2009","12","30","","-7,1","","-21,7","","-14,4","","32,4","","0,0","","","M","","M","0,0","","","","","","<31",""
"-72,85","45,03","FRELIGHSBURG","7022579","2009-12-31","2009","12","31","","-2,1","","-7,3","","-4,7","","22,7","","0,0","","","M","","M","0,0","","","","","","<31",""
